genome,MAG_ID,cluster,score
3300082208_54.fna,3300082208_54,9329_2,71.36769125
3300044667_25.fna,3300044667_25,9330_1,68.13531943794224
3300047089_50.fna,3300047089_50,9331_1,69.65876899419938
3300055023_37.fna,3300055023_37,9332_0,61.140359874348796
3300054967_53.fna,3300054967_53,9333_0,62.310151591490786
3300048798_34.fna,3300048798_34,9334_1,80.88208019622618
3300037157_4.fna,3300037157_4,9335_0,41.065524017410084
3300050231_30.fna,3300050231_30,9336_1,71.14453937469109
3300051238_199.fna,3300051238_199,9336_2,73.04379793029325
3300051099_164.fna,3300051099_164,9337_1,69.66972431874683
3300081965_124.fna,3300081965_124,9337_2,70.70727734925882
3300044521_8.fna,3300044521_8,9337_3,70.60083478155386
3300043586_12.fna,3300043586_12,9338_0,68.61558572786427
3300079547_16.fna,3300079547_16,9339_1,71.75422785
3300082035_104.fna,3300082035_104,9339_2,57.615321720521074
3300046782_52.fna,3300046782_52,9340_1,84.12930040389077
3300080028_131.fna,3300080028_131,9341_1,83.25196141001351
3300080028_90.fna,3300080028_90,9341_2,47.52842169225186
3300078434_15.fna,3300078434_15,9342_1,63.779320761723035
3300064058_24.fna,3300064058_24,9342_2,63.60754544846721
3300079526_32.fna,3300079526_32,9342_3,42.248559212172324
3300082225_130.fna,3300082225_130,9342_4,58.524247551214906
3300048086_23.fna,3300048086_23,9342_5,60.29073838977235
3300082197_116.fna,3300082197_116,9343_0,90.60241206762603
3300082197_105.fna,3300082197_105,9344_0,51.078794607482536
3300066533_19.fna,3300066533_19,9345_1,90.83857913
3300048898_6.fna,3300048898_6,9346_1,68.95479730162779
3300082208_28.fna,3300082208_28,9346_2,70.08926713525594
3300077094_91.fna,3300077094_91,9347_1,65.55374082849629
3300077907_80.fna,3300077907_80,9348_0,46.70246608
3300077658_94.fna,3300077658_94,9349_0,76.29544110533202
3300055049_28.fna,3300055049_28,9350_0,71.2120536
3300078416_8.fna,3300078416_8,9351_1,80.26158340043918
3300078367_45.fna,3300078367_45,9351_2,66.54582750536238
3300044744_15.fna,3300044744_15,9351_3,62.31510738512199
3300044832_7.fna,3300044832_7,9352_0,65.14311412368981
3300078716_28.fna,3300078716_28,9353_0,55.7054226
3300076008_6.fna,3300076008_6,9354_1,75.85775957783389
3300079542_7.fna,3300079542_7,9354_2,66.18869640546046
3300048895_15.fna,3300048895_15,9355_1,62.87893127374028
3300061205_26.fna,3300061205_26,9356_1,70.66966299337642
3300081758_26.fna,3300081758_26,9356_2,58.54001456366868
3300082221_19.fna,3300082221_19,9357_0,40.848054335369945
3300055049_47.fna,3300055049_47,9358_1,83.4065801
3300061205_36.fna,3300061205_36,9358_2,68.27516881786887
3300082209_73.fna,3300082209_73,9359_0,51.30977346554543
3300075573_96.fna,3300075573_96,9360_0,64.34004715689265
3300082197_141.fna,3300082197_141,9361_0,59.39744375542305
3300064045_98.fna,3300064045_98,9362_0,62.06803616849759
3300076763_207.fna,3300076763_207,9363_0,69.56744012235937
3300076763_102.fna,3300076763_102,9364_0,57.11503661535626
3300078314_15.fna,3300078314_15,9365_0,59.436879417793605
3300082281_52.fna,3300082281_52,9366_1,82.69358453151636
3300061536_33.fna,3300061536_33,9367_1,74.91081721
3300061536_66.fna,3300061536_66,9368_0,51.92370674874407
3300056868_13.fna,3300056868_13,9369_0,70.58816196
3300046747_33.fna,3300046747_33,9370_0,84.82730062145316
3300063174_71.fna,3300063174_71,9371_0,48.83676220158353
3300078393_45.fna,3300078393_45,9372_0,44.79203333216739
3300075518_29.fna,3300075518_29,9373_0,64.23559587896735
3300050347_36.fna,3300050347_36,9374_1,68.22484450999568
3300080032_88.fna,3300080032_88,9375_0,64.31376002168595
3300082528_47.fna,3300082528_47,9376_0,44.14374586664767
3300043100_19.fna,3300043100_19,9377_1,57.64287020140003
3300054682_16.fna,3300054682_16,9378_1,91.26237436384457
3300054680_77.fna,3300054680_77,9379_1,85.95805040190623
3300054961_6.fna,3300054961_6,9380_1,65.20944534083942
3300062823_151.fna,3300062823_151,9381_1,91.86598652429656
3300049172_14.fna,3300049172_14,9382_1,80.13482182762078
3300049164_20.fna,3300049164_20,9383_1,74.89061129893423
3300049166_15.fna,3300049166_15,9383_2,94.86335785184286
3300062803_36.fna,3300062803_36,9384_0,26.182615492264077
3300049167_41.fna,3300049167_41,9385_1,82.57009276897745
3300049166_4.fna,3300049166_4,9386_1,58.346232330597985
3300049170_10.fna,3300049170_10,9386_2,85.77985728437056
3300049136_28.fna,3300049136_28,9387_0,94.37471517718348
3300056675_134.fna,3300056675_134,9388_0,47.92408974695917
3300060913_38.fna,3300060913_38,9389_0,69.85707299441476
3300066659_78.fna,3300066659_78,9390_0,75.44291101
3300066008_106.fna,3300066008_106,9391_0,90.20394901583927
3300066521_13.fna,3300066521_13,9392_0,84.32980535965072
3300063046_41.fna,3300063046_41,9393_0,84.92844422732504
3300066008_112.fna,3300066008_112,9394_0,73.56232954169701
3300057055_179.fna,3300057055_179,9395_1,83.40721439148335
3300056884_77.fna,3300056884_77,9396_0,66.45067902309705
3300043384_5.fna,3300043384_5,9397_0,70.05472452349063
3300055024_14.fna,3300055024_14,9398_0,73.82525751818605
3300054963_61.fna,3300054963_61,9399_0,71.23749814
3300057005_7.fna,3300057005_7,9400_1,79.21187575802723
3300056884_53.fna,3300056884_53,9401_1,81.10240837
3300063084_11.fna,3300063084_11,9402_1,73.62039855
3300063428_58.fna,3300063428_58,9402_2,85.47418067919229
3300081826_57.fna,3300081826_57,9403_0,64.63916107818777
3300036393_3.fna,3300036393_3,9404_0,78.86571439215811
3300044816_48.fna,3300044816_48,9405_0,76.92204244
3300073835_19.fna,3300073835_19,9406_1,77.96101514612202
3300062862_61.fna,3300062862_61,9407_1,33.079355832691164
3300064044_125.fna,3300064044_125,9407_2,28.074716216808806
3300064046_64.fna,3300064046_64,9408_0,77.12137974770306
3300064030_4.fna,3300064030_4,9409_0,65.88961751896163
3300044692_20.fna,3300044692_20,9410_0,71.44546303693454
3300061537_13.fna,3300061537_13,9411_0,64.95671069984053
3300049006_23.fna,3300049006_23,9412_0,67.74604263992177
3300049581_95.fna,3300049581_95,9413_0,95.94768375826636
3300066008_100.fna,3300066008_100,9414_0,58.945441499428796
3300066540_93.fna,3300066540_93,9415_1,79.43182085
3300049005_3.fna,3300049005_3,9415_2,63.559629208733654
3300080673_6.fna,3300080673_6,9416_0,62.637464548230284
3300081966_155.fna,3300081966_155,9417_0,67.62521067323698
3300055258_11.fna,3300055258_11,9418_0,49.618963591556664
3300044807_48.fna,3300044807_48,9419_1,76.11971500309295
3300062857_12.fna,3300062857_12,9419_2,66.24120453781823
3300059598_53.fna,3300059598_53,9420_1,78.67095117334568
3300062862_53.fna,3300062862_53,9421_0,83.80121315043037
3300054999_48.fna,3300054999_48,9422_0,60.406893222490595
3300066540_98.fna,3300066540_98,9423_0,60.68994979393297
3300061211_11.fna,3300061211_11,9424_0,73.92524731452495
3300076630_25.fna,3300076630_25,9425_0,44.52408418557059
3300049142_16.fna,3300049142_16,9426_0,72.19034071968669
3300082228_48.fna,3300082228_48,9427_0,52.899550391353564
3300035001_5.fna,3300035001_5,9428_1,92.40928181987186
3300036520_5.fna,3300036520_5,9428_2,89.75724986471286
3300059374_12.fna,3300059374_12,9429_0,81.45365627891572
3300062855_14.fna,3300062855_14,9430_0,73.58750167680003
3300081505_34.fna,3300081505_34,9431_0,49.65749630186651
3300044667_30.fna,3300044667_30,9432_0,65.36384417522665
3300044692_33.fna,3300044692_33,9433_0,83.06486349913774
3300049005_31.fna,3300049005_31,9434_1,82.78003886
3300062685_19.fna,3300062685_19,9434_2,66.0753116
3300060883_29.fna,3300060883_29,9435_0,54.580736156760736
3300062860_14.fna,3300062860_14,9436_0,68.23713422860483
3300044840_34.fna,3300044840_34,9437_1,86.07559677364735
3300062689_35.fna,3300062689_35,9437_2,84.26359758852065
3300048997_40.fna,3300048997_40,9438_0,80.53068467784114
3300044999_16.fna,3300044999_16,9439_0,66.63335407
3300054703_67.fna,3300054703_67,9440_0,81.42799614566742
3300054962_61.fna,3300054962_61,9441_0,77.94004736
3300060653_1.fna,3300060653_1,9442_0,85.26048600936699
3300048997_51.fna,3300048997_51,9443_0,36.31659173958731
3300062872_26.fna,3300062872_26,9444_0,56.03119365130351
3300049006_2.fna,3300049006_2,9445_1,56.48640287
3300062688_4.fna,3300062688_4,9445_2,68.29382400005191
3300066015_49.fna,3300066015_49,9446_0,89.53959230881567
3300044658_32.fna,3300044658_32,9447_0,76.22468457679574
3300059595_27.fna,3300059595_27,9448_1,56.84456466263066
3300044739_31.fna,3300044739_31,9449_0,72.38378250721317
3300053229_62.fna,3300053229_62,9450_0,65.50568814815897
3300044691_14.fna,3300044691_14,9451_0,81.95618037739925
3300049982_22.fna,3300049982_22,9452_1,87.09835677868566
3300049259_20.fna,3300049259_20,9453_0,86.71412831
3300044654_35.fna,3300044654_35,9454_1,76.65061891745633
3300060709_9.fna,3300060709_9,9455_0,63.72174725795304
3300048996_17.fna,3300048996_17,9456_0,87.12550502330453
3300066488_68.fna,3300066488_68,9457_0,76.98052404583531
3300062781_59.fna,3300062781_59,9458_0,88.59848607932827
3300050236_26.fna,3300050236_26,9459_0,56.32719536119609
3300078583_39.fna,3300078583_39,9460_0,79.61051920621148
3300066506_51.fna,3300066506_51,9461_1,69.29899153987294
3300062712_9.fna,3300062712_9,9462_0,66.55067735654072
3300079547_29.fna,3300079547_29,9463_0,93.41954359691114
3300061212_3.fna,3300061212_3,9464_0,88.87272462035848
3300080037_55.fna,3300080037_55,9465_0,54.01225608
3300047090_25.fna,3300047090_25,9466_0,86.52057352101221
3300053229_63.fna,3300053229_63,9467_0,54.89233602075812
3300065457_12.fna,3300065457_12,9468_1,80.98617119679429
3300065475_28.fna,3300065475_28,9469_0,91.50032330858389
3300078521_28.fna,3300078521_28,9470_0,90.69223785409388
3300044739_7.fna,3300044739_7,9471_0,34.20720062229147
3300064032_64.fna,3300064032_64,9472_0,73.42522206602273
3300062683_27.fna,3300062683_27,9473_1,85.52446147235328
3300081967_20.fna,3300081967_20,9474_0,89.62226393686262
3300044658_15.fna,3300044658_15,9475_1,60.595351430473556
3300044685_11.fna,3300044685_11,9475_2,58.46884723010268
3300048996_49.fna,3300048996_49,9476_0,88.14756872085634
3300049169_10.fna,3300049169_10,9477_1,67.40807763044484
3300049170_19.fna,3300049170_19,9477_2,56.710012865053926
3300044720_20.fna,3300044720_20,9478_0,74.84679464078974
3300059374_64.fna,3300059374_64,9479_0,56.65828954139896
3300077658_17.fna,3300077658_17,9480_0,80.12812309519867
3300082514_64.fna,3300082514_64,9481_0,70.47960530264588
3300080036_80.fna,3300080036_80,9482_0,28.95321715981447
3300081966_115.fna,3300081966_115,9483_0,81.43267341725492
3300061640_52.fna,3300061640_52,9484_0,45.921005980813334
3300078161_31.fna,3300078161_31,9485_0,83.98206045
3300082214_17.fna,3300082214_17,9486_0,76.69043946
3300063430_15.fna,3300063430_15,9487_0,91.62370141
3300082035_51.fna,3300082035_51,9488_0,59.978142339242076
3300064040_25.fna,3300064040_25,9489_0,90.51547783268417
3300066613_19.fna,3300066613_19,9490_0,68.70264174626512
3300049450_23.fna,3300049450_23,9491_0,64.69159434553762
3300049249_13.fna,3300049249_13,9492_1,79.04504729719334
3300050234_7.fna,3300050234_7,9492_2,89.96414671
3300049273_10.fna,3300049273_10,9493_0,90.97340045735692
3300061211_53.fna,3300061211_53,9494_0,66.09851615817347
3300056867_108.fna,3300056867_108,9495_0,79.88561369
3300078281_40.fna,3300078281_40,9496_0,73.13948881116634
3300078330_76.fna,3300078330_76,9497_0,75.58574554713397
3300066482_12.fna,3300066482_12,9498_1,71.06405878007038
3300076631_9.fna,3300076631_9,9499_1,48.38347758046027
3300048896_51.fna,3300048896_51,9500_1,66.55778205908965
3300079162_59.fna,3300079162_59,9500_2,63.96120834672287
3300081193_9.fna,3300081193_9,9501_0,75.97180889318282
3300031184_2.fna,3300031184_2,9502_1,74.83331437
3300054113_4.fna,3300054113_4,9503_0,55.146011513881916
3300083158_15.fna,3300083158_15,9504_0,74.89475462691355
3300076762_71.fna,3300076762_71,9505_0,73.56523159
3300082970_18.fna,3300082970_18,9506_1,70.78602594543136
3300060746_13.fna,3300060746_13,9507_0,97.32158685818762
3300077115_26.fna,3300077115_26,9508_0,91.42632020101345
3300043610_8.fna,3300043610_8,9509_0,34.860667547837274
3300080029_18.fna,3300080029_18,9510_0,90.70081020505873
3300054999_7.fna,3300054999_7,9511_0,85.52660367605188
3300064032_44.fna,3300064032_44,9512_1,87.39882008288303
3300063023_13.fna,3300063023_13,9512_2,78.93291590172927
3300063020_112.fna,3300063020_112,9513_0,76.82695599984179
3300063021_18.fna,3300063021_18,9514_0,86.81583952824855
3300066018_32.fna,3300066018_32,9515_0,60.76686386497946
3300062863_24.fna,3300062863_24,9516_1,84.45588498695261
3300066008_105.fna,3300066008_105,9517_0,85.28943736468112
3300064042_90.fna,3300064042_90,9518_0,72.73863194
3300066488_54.fna,3300066488_54,9519_1,71.72974336078495
3300061637_2.fna,3300061637_2,9520_0,76.45651722862517
3300063076_73.fna,3300063076_73,9521_1,69.53718712282316
3300063176_79.fna,3300063176_79,9522_0,95.22742079501273
3300082240_33.fna,3300082240_33,9523_0,47.53617379961233
3300048091_7.fna,3300048091_7,9524_1,81.92620003
3300062795_112.fna,3300062795_112,9525_1,70.15182109
3300062833_102.fna,3300062833_102,9525_2,70.35180472878287
3300044692_1.fna,3300044692_1,9526_0,82.35914876824734
3300044807_6.fna,3300044807_6,9527_0,61.00255598976967
3300059325_27.fna,3300059325_27,9528_0,88.84177569028475
3300062777_10.fna,3300062777_10,9529_0,92.57167159597066
3300045109_14.fna,3300045109_14,9530_1,75.70000381104332
3300043757_4.fna,3300043757_4,9531_1,63.784213136621815
3300061213_43.fna,3300061213_43,9531_2,76.67797158846952
3300061213_50.fna,3300061213_50,9532_1,74.15345746981649
3300079482_37.fna,3300079482_37,9532_2,61.81701407480159
3300049456_2.fna,3300049456_2,9533_0,61.35300042881438
3300051615_36.fna,3300051615_36,9534_0,56.79772245812217
3300066533_15.fna,3300066533_15,9535_1,74.64720325903397
3300059438_54.fna,3300059438_54,9536_0,51.10428851831633
3300059438_59.fna,3300059438_59,9537_0,71.64676337184983
3300044711_32.fna,3300044711_32,9538_0,93.64170237237005
3300056880_6.fna,3300056880_6,9539_0,88.27047388567134
3300055049_5.fna,3300055049_5,9540_0,65.03263302394369
3300082222_63.fna,3300082222_63,9541_0,90.5970642
3300082225_167.fna,3300082225_167,9542_0,81.26404150350892
3300062685_18.fna,3300062685_18,9543_0,58.265479940562436
3300078518_66.fna,3300078518_66,9544_0,65.790169
3300057048_51.fna,3300057048_51,9545_0,77.59025419725099
3300057000_88.fna,3300057000_88,9546_0,77.94727050072841
3300059598_67.fna,3300059598_67,9547_0,69.45719536119609
3300063235_8.fna,3300063235_8,9548_1,86.06490263707909
3300047317_17.fna,3300047317_17,9549_1,95.43230398498643
3300049170_20.fna,3300049170_20,9550_0,79.90592137486905
3300044691_35.fna,3300044691_35,9551_0,64.07521067323698
3300066015_56.fna,3300066015_56,9552_0,93.76596051918925
3300062862_25.fna,3300062862_25,9553_0,79.92651120139408
3300049581_12.fna,3300049581_12,9554_1,84.95756711129644
3300049581_61.fna,3300049581_61,9555_0,91.39190308562034
3300082504_21.fna,3300082504_21,9556_0,93.95456306607991
3300060663_44.fna,3300060663_44,9557_0,80.09831077303484
3300046522_38.fna,3300046522_38,9558_1,81.54657220516737
3300044816_58.fna,3300044816_58,9559_0,68.70898090226599
3300043764_7.fna,3300043764_7,9560_1,76.45636874173145
3300049590_35.fna,3300049590_35,9561_1,68.98690781786863
3300049582_33.fna,3300049582_33,9562_1,70.07424838226312
3300049574_40.fna,3300049574_40,9563_0,51.823884523130076
3300042131_1.fna,3300042131_1,9564_1,80.77783692612836
3300078402_39.fna,3300078402_39,9565_1,83.91339732806983
3300044694_9.fna,3300044694_9,9566_1,83.08262156176617
3300046522_18.fna,3300046522_18,9567_1,74.28152456
3300047322_34.fna,3300047322_34,9567_2,58.091542412660175
3300051099_122.fna,3300051099_122,9568_1,55.88635479249786
3300047317_4.fna,3300047317_4,9569_1,62.08000832124362
3300046660_50.fna,3300046660_50,9569_2,61.46010909233437
3300066008_21.fna,3300066008_21,9570_1,89.45355421434792
3300042138_1.fna,3300042138_1,9571_1,79.69329987774347
3300015262_4.fna,3300015262_4,9572_0,69.51198733469319
3300049136_38.fna,3300049136_38,9573_1,82.48444449800246
3300049166_13.fna,3300049166_13,9573_2,83.99042000791708
3300049136_43.fna,3300049136_43,9574_1,96.44627806865884
3300049137_24.fna,3300049137_24,9575_0,48.85497337862011
3300059466_6.fna,3300059466_6,9576_0,70.14457784535719
3300048995_2.fna,3300048995_2,9577_0,35.79220165087651
3300062564_73.fna,3300062564_73,9578_0,74.84776476660694
3300080684_47.fna,3300080684_47,9579_0,69.05793725142884
3300051200_51.fna,3300051200_51,9580_1,93.19450305174128
3300061462_2.fna,3300061462_2,9581_1,98.98159577598585
3300077115_25.fna,3300077115_25,9581_2,73.90123297264921
3300049170_21.fna,3300049170_21,9582_0,65.45055078784206
3300043618_6.fna,3300043618_6,9583_0,75.81211768317972
3300073834_65.fna,3300073834_65,9584_0,89.90415348117683
3300080626_4.fna,3300080626_4,9585_0,71.99081874
3300062787_2.fna,3300062787_2,9586_0,93.75323921598813
3300046462_51.fna,3300046462_51,9587_1,59.89932499742582
3300046663_30.fna,3300046663_30,9587_2,52.91631118951265
3300044822_61.fna,3300044822_61,9588_0,50.625521895918006
3300079400_43.fna,3300079400_43,9589_0,82.16523659180132
3300064043_81.fna,3300064043_81,9590_0,88.74726272095953
3300078360_3.fna,3300078360_3,9591_0,79.51202059028263
3300043247_11.fna,3300043247_11,9592_0,25.95884146745745
3300054703_82.fna,3300054703_82,9593_0,47.752306010432626
3300067513_20.fna,3300067513_20,9594_0,53.473793178537164
3300062683_7.fna,3300062683_7,9595_1,79.97102582985025
3300049780_9.fna,3300049780_9,9596_1,75.94504913592809
3300053229_34.fna,3300053229_34,9596_2,59.57182616745566
3300061638_47.fna,3300061638_47,9597_0,45.463409857733275
3300049142_4.fna,3300049142_4,9598_0,86.73211431884685
3300066322_15.fna,3300066322_15,9599_0,44.31025917139034
3300077271_30.fna,3300077271_30,9600_1,60.874566588087085
3300044831_18.fna,3300044831_18,9601_0,48.12287529067401
3300061211_16.fna,3300061211_16,9602_0,84.69475424578896
3300050227_42.fna,3300050227_42,9603_1,101.35021308510358
3300050227_69.fna,3300050227_69,9604_1,101.7124195397321
3300051099_49.fna,3300051099_49,9605_1,93.91439947
3300051096_67.fna,3300051096_67,9606_0,53.16855921217231
